cluster_id,n_compounds,n_selected,n_nonselected,selected_fraction,jeffreys_probability,jeffreys_working_low,jeffreys_working_high,overall_selected_fraction,selection_lift,log2_selection_lift,conditional_expected_selected,conditional_lift,conditional_standardized_residual,conditional_permutation_p,conditional_bh_q,cluster_distance_median,cluster_distance_p90,n_wells_median,n_sources_median,n_plates_median
74,1173,12,1161,0.010230179028132993,0.010647359454855196,0.005604204366519115,0.017260714046384292,0.032621563933944574,0.31360173438796773,-1.6729945565248,16.45109320246369,0.729434807299183,-1.1763531943854413,0.2843578210894553,0.3308891009040934,4.834188461303711,6.667604732513427,4.0,4.0,4.0
75,158,2,156,0.012658227848101266,0.015723270440251572,0.002639498743816614,0.03998262019996078,0.032621563933944574,0.38803252577751696,-1.3657505073945508,1.9686069419667156,1.015946839038331,0.023831048197323734,1.0,1.0,14.173820495605469,21.605716323852544,4.0,4.0,4.0
76,1990,40,1950,0.020100502512562814,0.020341536916122553,0.01461118771668026,0.026983102465325075,0.032621563933944574,0.616172251988419,-0.6985943797610966,111.65146701325396,0.35825771993888506,-7.477480629549888,0.0004997501249375312,0.0011845928887408148,3.8904848098754883,5.0882501125335695,7.0,3.0,7.0
77,466,12,454,0.02575107296137339,0.02676659528907923,0.014152366205626897,0.04319945406162597,0.032621563933944574,0.7893880567319445,-0.34119340315057184,5.676496683678194,2.1139799190764914,2.923386858989196,0.009995002498750625,0.017525483833425753,5.601437568664551,7.897292852401733,4.0,4.0,4.0
78,1371,10,1361,0.007293946024799417,0.007653061224489796,0.0037561244164954067,0.012900185621311643,0.032621563933944574,0.22359277561213597,-2.161054520109311,30.58618200376263,0.3269450236963158,-4.050404117578851,0.0004997501249375312,0.0011845928887408148,4.88451623916626,6.9281744956970215,5.0,3.0,5.0
79,1928,56,1872,0.029045643153526972,0.02928978745463971,0.02224027015013939,0.037262738872282535,0.032621563933944574,0.8903816877799456,-0.16750417338980533,69.1447094924216,0.809895658121721,-1.723668299801292,0.08295852073963018,0.1141794694050824,4.293526649475098,5.748150634765625,5.0,3.0,5.0
80,1188,14,1174,0.011784511784511785,0.012195121951219513,0.006769458992438765,0.019167568313494872,0.032621563933944574,0.36124913595112274,-1.4689339579606095,19.342073806397384,0.7238107009688644,-1.308526735827505,0.22788605697151423,0.2775970505313381,4.887448310852051,6.355933904647827,5.0,4.0,5.0
81,1638,61,1577,0.03724053724053724,0.037522879804759,0.028872161170849595,0.04724155106839458,0.032621563933944574,1.1415926384138304,0.19104793670442968,37.61120682419316,1.6218570248259663,4.240434249179897,0.0004997501249375312,0.0011845928887408148,4.790548324584961,6.432580137252807,4.0,4.0,4.0
82,862,33,829,0.0382830626450116,0.0388180764774044,0.02698142175326181,0.05267557953206167,0.032621563933944574,1.173550805918778,0.23088030105190727,13.214900000421732,2.4971812120369323,5.873374119632467,0.0004997501249375312,0.0011845928887408148,6.309849739074707,8.413212585449218,4.0,4.0,4.0
83,911,14,897,0.015367727771679473,0.015899122807017545,0.008834031102857605,0.024965623283432326,0.032621563933944574,0.4710910795937802,-1.0859220809618946,18.603993691050853,0.7525265936170722,-1.161498122904336,0.2518740629685157,0.29577871614651385,5.034050464630127,7.280909061431885,5.0,3.0,5.0
84,140,2,138,0.014285714285714285,0.01773049645390071,0.002980189904218371,0.0450331768115504,0.032621563933944574,0.437922421948912,-1.1912527761624143,0.5026215343835514,3.979137110495939,2.165656794936495,0.0864567716141929,0.11772836985762439,10.628949165344238,16.525340843200684,4.0,4.0,4.0
85,1470,101,1369,0.06870748299319727,0.0690006798096533,0.05661838725855279,0.08249243918876109,0.032621563933944574,2.1061983150876245,1.07464128381062,94.4174768017912,1.0697172114864641,0.809531262287447,0.4172913543228386,0.460459425459684,4.606937408447266,6.0226709842681885,5.0,4.0,5.0
86,369,27,342,0.07317073170731707,0.07432432432432433,0.049890203940707895,0.10310871370137471,0.032621563933944574,2.243017283152964,1.1654407368856246,11.727696099464623,2.3022424669780253,5.138071522403454,0.0004997501249375312,0.0011845928887408148,9.17533016204834,13.739002037048339,4.0,4.0,4.0
87,288,3,285,0.010416666666666666,0.012110726643598616,0.00294227263744386,0.027535361692705734,0.032621563933944574,0.3193184326710817,-1.646932259938604,7.350580855036873,0.40813101157091497,-1.7592968947464107,0.09995002498750624,0.13189281647835877,8.481800079345703,14.686896800994873,5.0,3.0,5.0
88,1794,81,1713,0.0451505016722408,0.04540389972144847,0.0362650312892938,0.05550155408771442,0.032621563933944574,1.3840691931161264,0.4689160687479154,80.99922761167443,1.00000953574927,9.722208097485181e-05,1.0,1.0,4.391475200653076,5.879809856414796,6.0,3.0,6.0
89,418,10,408,0.023923444976076555,0.025059665871121718,0.012364896165177162,0.042021131507567706,0.032621563933944574,0.7333629075699484,-0.44740079641096825,4.171802280435243,2.397045527995805,3.0190097353731935,0.005497251374312844,0.010347767292824175,7.609430313110352,10.681864643096924,4.0,4.0,4.0
90,1480,142,1338,0.09594594594594595,0.0962187711006077,0.08173023400733012,0.11173990178448094,0.032621563933944574,2.9411816717379633,1.5563958997709222,65.3637526999623,2.172457885822732,10.77741193797867,0.0004997501249375312,0.0011845928887408148,5.012125015258789,6.768236112594605,5.0,4.0,5.0
