cluster_id,n_compounds,n_selected,n_nonselected,selected_fraction,jeffreys_probability,jeffreys_working_low,jeffreys_working_high,overall_selected_fraction,selection_lift,log2_selection_lift,conditional_expected_selected,conditional_lift,conditional_standardized_residual,conditional_permutation_p,conditional_bh_q,cluster_distance_median,cluster_distance_p90,n_wells_median,n_sources_median,n_plates_median
53,1332,28,1304,0.021021021021021023,0.02138034508627157,0.014320129054167198,0.029797678892872013,0.03311412794566241,0.6348052123104316,-0.6556141208674823,16.06645606307844,1.7427614335152275,3.2377096430649352,0.0029985007496251873,0.005997001499250375,4.740684509277344,6.212687015533449,4.0,4.0,4.0
54,2102,30,2072,0.014272121788772598,0.014503090822634332,0.009845510146187873,0.020033333586022415,0.03311412794566241,0.4309979659495183,-1.2142470342074843,97.60755609974784,0.3073532541819014,-7.43302214896356,0.0004997501249375312,0.0011845928887408148,3.6591012477874756,4.826432752609253,7.0,3.0,7.0
55,1025,14,1011,0.013658536585365854,0.014132553606237816,0.00784886683848215,0.022201704492729353,0.03311412794566241,0.41246855746219263,-1.2776439481890287,7.365026023999487,1.9008758359277964,2.5779519875570847,0.021989005497251374,0.03432430126400215,5.1636223793029785,7.256508636474609,4.0,4.0,4.0
56,1263,45,1218,0.035629453681710214,0.03599683544303797,0.02644519584445887,0.046937322074880834,0.03311412794566241,1.0759592926673247,0.10562349668829814,42.06611349823031,1.0697446533037362,0.5295052955077864,0.6421789105447276,0.6907470634430684,4.659276485443115,6.143312263488769,5.0,4.0,5.0
57,977,8,969,0.008188331627430911,0.008691206543967281,0.003878520987811775,0.015390865011649513,0.03311412794566241,0.24727607626772768,-2.0158054278222095,12.456753447124612,0.6422219107055247,-1.3726354605017839,0.20889555222388806,0.25710221812170836,4.993844032287598,7.095823955535889,5.0,4.0,5.0
58,1377,23,1354,0.01670297748729121,0.017053701015965168,0.010907237255709462,0.02452409017709971,0.03311412794566241,0.5044063825174391,-0.9873415639317757,11.942575106270723,1.9258828012664808,3.5077881875080505,0.0034982508745627187,0.006888863260677354,5.241126537322998,7.2185591697692875,4.0,3.0,4.0
59,1387,14,1373,0.010093727469358327,0.010446685878962535,0.005796280061897929,0.016426816500479717,0.03311412794566241,0.3048163456371647,-1.713987826119823,53.92177246764822,0.25963538213436266,-5.990374477500048,0.0004997501249375312,0.0011845928887408148,3.9049596786499023,5.140918159484864,7.0,3.0,7.0
60,375,9,366,0.024,0.02526595744680851,0.01194009284117903,0.04334102839096851,0.03311412794566241,0.7247661795407099,-0.46441245979475526,2.977050686907519,3.023126223406347,3.6724339363377827,0.0024987506246876563,0.005158710967097097,7.574551582336426,11.193699836730959,4.0,4.0,4.0
61,2168,28,2140,0.012915129151291513,0.01313969571230982,0.008787251575662675,0.018340476491832434,0.03311412794566241,0.39001870055235005,-1.3583847951500918,61.18141686200983,0.45765530509291624,-4.627299914949518,0.0004997501249375312,0.0011845928887408148,3.962987184524536,5.312541055679321,6.0,3.0,6.0
62,1351,9,1342,0.006661732050333087,0.0070266272189349116,0.003301218920749306,0.012122874117259123,0.03311412794566241,0.20117492030182546,-2.3134776337371967,44.4855416196681,0.20231292398204476,-5.852554000088169,0.0004997501249375312,0.0011845928887408148,4.421030521392822,6.0210137367248535,5.0,3.0,5.0
63,1085,4,1081,0.003686635944700461,0.004143646408839779,0.0012456540837772793,0.008741995374380411,0.03311412794566241,0.11133121037491703,-3.1670700031856662,4.79518481796234,0.8341701418924151,-0.3768242777437696,0.8175912043978011,0.8578006078927749,5.576678276062012,7.479889297485352,4.0,4.0,4.0
64,1673,206,1467,0.12313209802749552,0.12335722819593788,0.10804133933801409,0.13952537526143644,0.03311412794566241,3.7184158444258375,1.8946881212910411,109.24334094598345,1.8856984619488975,10.842661809995263,0.0004997501249375312,0.0011845928887408148,4.086040019989014,5.382418632507324,5.0,4.0,5.0
65,767,0,767,0.0,0.0006510416666666666,6.399926691208876e-07,0.003268602444883396,0.03311412794566241,0.0,-39.86313713864835,10.66070663677988,0.0,-3.476798603101944,0.0009995002498750624,0.0022444917891931227,5.867193222045898,8.503240394592284,7.0,3.0,7.0
66,924,5,919,0.005411255411255411,0.005945945945945946,0.002067702223270608,0.011820085739378311,0.03311412794566241,0.1634122879556074,-2.6134116223825195,14.53020951937001,0.34411066085004305,-2.716213849968642,0.0074962518740629685,0.013514369575775493,5.091553688049316,7.120667409896851,4.0,4.0,4.0
67,693,37,656,0.05339105339105339,0.05403458213256484,0.038479409525885105,0.07202054711806329,0.03311412794566241,1.6123345744953261,0.6891511476379116,29.535044124334636,1.2527491018547288,1.6117397804862992,0.12693653173413294,0.16750387692751564,4.867939472198486,7.1021125793457065,5.0,3.0,5.0
68,1146,0,1146,0.0,0.00043591979075850045,4.283833733734717e-07,0.002189044756312853,0.03311412794566241,0.0,-39.86313713864835,11.383497505537889,0.0,-3.5699901686441446,0.0004997501249375312,0.0011845928887408148,4.920197486877441,6.701513051986694,4.0,4.0,4.0
69,1448,45,1403,0.031077348066298343,0.03140096618357488,0.0230531185770098,0.04097230776723769,0.03311412794566241,0.9384921178444966,-0.091583466607355,45.76530801597552,0.9832775512904147,-0.1310794666055844,0.9300349825087456,0.9600361109767697,4.647315979003906,6.071455717086792,5.0,4.0,5.0
70,1898,37,1861,0.019494204425711276,0.019747235387045814,0.01398387403205165,0.02646700971827587,0.03311412794566241,0.5886975027003484,-0.7644015872459838,90.39292862016742,0.4093240540471325,-6.246299545267757,0.0004997501249375312,0.0011845928887408148,3.974740505218506,5.234360074996948,6.0,3.0,6.0
