method,file,source_id,dice,iou,hausdorff_95,asd,precision,recall
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A09__6,0.9883111085885741,0.9768923203355162,2.8284271247461903,0.8188578180106,0.9990324156271079,0.9778174737477937
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A10__2,0.9930030391664267,0.9861033129081516,2.23606797749979,1.0464382075381247,0.9981286530520415,0.9879297986792019
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A10__3,0.9832281425230708,0.9670095954100306,4.123105625617661,1.6237223736701916,0.9938959522091371,0.9727869031510349
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A10__4,0.9865173829695512,0.9733934913063362,2.8284271247461903,0.7957031680918701,0.9976094218214153,0.9756692881004966
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A10__5,0.991351608306692,0.9828515233563418,3.0,1.2640754306814441,0.9982700991375378,0.9845283543614499
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A11__1,0.9839436276453555,0.9683947214120908,3.0,0.8956728619632717,0.9976217683374866,0.9706354890290146
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A10__6,0.9927581450448867,0.9856204248870575,1.4142135623730951,0.5305212117140664,0.9949992206747778,0.9905271420524482
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A11__2,0.9918152551553394,0.983763402716589,2.23606797749979,0.6243828631473433,0.9985550761082299,0.9851658060656898
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A11__3,0.9905534731089783,0.9812837497789687,1.4142135623730951,0.4296410024212319,0.9980669341348996,0.9831522897226366
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A11__4,0.9900510283861687,0.980298070707605,1.4142135623730951,0.6281544904928236,0.9971729871970706,0.9830300803341195
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A11__5,0.992635019439702,0.9853777316019033,2.0,0.6365712197341301,0.9966718415726363,0.9886307660923171
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A11__6,0.9804878901472616,0.961722652111397,3.1622776601683795,1.2211477649125517,0.9921247259938935,0.9691208712644774
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A12__1,0.993538411517133,0.9871597911796969,1.0,0.46399180014392033,0.9958344015283517,0.9912529843946437
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A12__2,0.9807226319258073,0.9621744410736499,2.8284271247461903,0.8009021641382778,0.9955447024184266,0.9663354406861057
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A12__3,0.9873836462968847,0.9750816710455492,3.0,0.8567833637956577,0.9974935532936808,0.9774766171652646
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A12__5,0.9846210310589687,0.9697079230288363,3.605551275463989,1.024368929882893,0.9946772039067698,0.9747661586052513
